B_mean,B_mean_sq_over_B2_mean,B_rms,count,cube_id,dBB,deltaB,deltaB_sq_over_B2_mean,direction,maximum,median,p90,p_value,q_name
0.9195855259895325,0.8785194754600525,0.9811071157455444,29,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,lambda,1.941250700279138,1.1961189174328795,1.4862963245181098,6.0,B
0.9195855259895325,0.8785194754600525,0.9811071157455444,29,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,parallel,7.378680554108409,2.232552544268857,4.26298098223647,6.0,u
0.9195855259895325,0.8785194754600525,0.9811071157455444,29,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,xi,5.4236848510443245,1.8570327928098271,2.549880226948931,6.0,u
0.9195855259895325,0.8785194754600525,0.9811071157455444,29,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,lambda,2.139441793773329,1.4315666205687771,1.9548511205344734,6.0,u
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,parallel,1.2253877309579202,1.0947283411214659,1.197581337780436,1.0,B
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,xi,1.3536582962040464,1.1147626326382911,1.2613314823576012,1.0,B
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,lambda,1.3002761442370536,1.1717844962731316,1.248729157532324,1.0,B
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,parallel,1.0945250990119735,1.0387560871449737,1.0773606059723808,1.0,u
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,xi,1.0557948932930683,1.0163901723149948,1.0420018951334065,1.0,u
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,lambda,1.1301139859284206,1.0602985790569297,1.1057575440176552,1.0,u
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,parallel,1.8173397502229556,1.3094119649756015,1.7015476565463898,2.0,B
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,xi,2.2011790078812408,1.2365063252547766,1.8995452640166475,2.0,B
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,lambda,1.701675891948116,1.34427231997129,1.578950370278652,2.0,B
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,parallel,1.2854644761643033,1.1203753122754956,1.2122916746158119,2.0,u
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,xi,1.141742093032356,1.0510070710447608,1.1028939235890542,2.0,u
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,lambda,1.2750297516069602,1.1149117846319452,1.215260816911998,2.0,u
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,parallel,3.7444932955797827,1.8025556030938907,3.1465350184089997,3.0,B
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,xi,4.485531416395886,1.400264958932066,3.3811715364087163,3.0,B
0.8803566098213196,0.8783842325210571,0.9393259882926941,29,L640_sub02822,0.3720940053462982,0.3275754153728485,0.12161577492952347,lambda,2.2194710427819295,1.3768106233434223,1.8645916184233153,3.0,B
