conditioning_factor,cube_id,direction,ell_cells,pair_local_accepted_measurements,pair_local_curve_value,pair_local_over_subvolume_mean,q_name,representative_cube,subvolume_mean_accepted_measurements,subvolume_mean_curve_value,supported_comparison
1.1688198573390665,L640_sub02822,xi,141.92867927237256,1622,0.01911317495646708,0.8555638353686071,u,False,1650,0.02233985842591447,True
1.10346033250579,L640_sub02822,xi,151.17539482336403,1641,0.019846242007088063,0.9062400981185728,u,False,1627,0.02189954080413177,True
1.0000204859711803,L640_sub02822,xi,160.92234151913152,1533,0.02169298395961144,0.9999795144484862,u,False,1566,0.02169342836145565,True
1.096178623012862,L640_sub02822,xi,171.1695066301238,1590,0.02074927828684013,0.9122600815289448,u,False,1615,0.022744915300979093,True
1.0625075217015425,L640_sub02822,xi,182.15927096911648,1611,0.02105456854452954,0.9411698078132752,u,False,1579,0.02237063744474333,True
1.1578078912762058,L640_sub02822,xi,194.14942698859556,1555,0.022395811968978,0.8637011438035196,u,False,1539,0.02593004782922083,True
1.0593365248477322,L640_sub02822,xi,206.89792169086667,1581,0.023324941367172024,0.9439870867699373,u,False,1604,0.024708962330177123,True
1.0249333966961323,L640_sub02822,xi,220.14654210320907,1524,0.024348375096056384,0.9756731542005511,u,False,1532,0.024955462791232584,True
1.0328252655852115,L640_sub02822,xi,234.13777995018233,1518,0.026032708044737934,1.0328252655852115,u,False,1591,0.025205336190132297,True
1.1186800634204979,L640_sub02822,xi,249.1294844051984,1480,0.027179084290938217,1.1186800634204979,u,False,1519,0.024295672355002844,True
1.0204689372184799,L640_sub02822,xi,265.12167018182424,1414,0.026851700731690714,1.0204689372184799,u,False,1498,0.026313099548998648,True
1.1912488713146159,L640_sub02822,xi,282.35660077285246,1337,0.029439279666799052,1.1912488713146159,u,False,1382,0.02471295492965379,True
1.128361291154401,L640_sub02822,xi,300.85004570383563,1331,0.03426098094973677,1.128361291154401,u,False,1396,0.030363484832668385,True
1.051661489285448,L640_sub02822,xi,315.46037786067524,838,0.03504705928240691,0.950876313517433,u,False,885,0.03685764256001143,True
1.0982470852475565,L640_sub02822,lambda,33.98529093593286,2563,0.016589551404092046,1.0982470852475565,u,False,2409,0.015105481841868568,True
1.0191526035329834,L640_sub02822,lambda,35.98610843089316,2519,0.016433853824462302,1.0191526035329834,u,False,2379,0.016125017752486606,True
1.11006614433586,L640_sub02822,lambda,38.22956970723055,2508,0.017711590985297985,1.11006614433586,u,False,2351,0.015955437498631788,True
1.0585175734085357,L640_sub02822,lambda,40.7308237088326,2570,0.017381615398807105,1.0585175734085357,u,False,2439,0.01642071500318744,True
1.0282358660196764,L640_sub02822,lambda,43.23193264243457,2544,0.017153784796639142,1.0282358660196764,u,False,2386,0.01668273337229698,True
1.0526649387222091,L640_sub02822,lambda,45.97553697348189,2626,0.018074821256008008,1.0526649387222091,u,False,2381,0.017170536028252602,True
1.0601736935178014,L640_sub02822,lambda,48.977035434987286,2567,0.018776364317815694,1.0601736935178014,u,False,2421,0.01771064914421065,True
1.0720106968997007,L640_sub02822,lambda,52.22068555658763,2496,0.020525473770777593,1.0720106968997007,u,False,2358,0.019146706119759917,True
1.0825067999877114,L640_sub02822,lambda,55.72252686302013,2514,0.020741499615690762,1.0825067999877114,u,False,2301,0.019160618312906875,True
1.0657498620743189,L640_sub02822,lambda,59.22415047934415,2463,0.020736980466193704,1.0657498620743189,u,False,2329,0.01945764311508551,True
1.1585835202361459,L640_sub02822,lambda,62.96824596572466,2464,0.02218171247826522,1.1585835202361459,u,False,2367,0.019145544616191397,True
1.1147880540642219,L640_sub02822,lambda,66.97014260101288,2534,0.02249459381118867,1.1147880540642219,u,False,2436,0.020178359221898135,True
1.1185797210705881,L640_sub02822,lambda,71.21446482281532,2532,0.023421745444939926,1.1185797210705881,u,False,2413,0.02093882537269947,True
1.1118196332877142,L640_sub02822,lambda,75.95887044973747,2562,0.023131327348060615,1.1118196332877142,u,False,2414,0.02080492793571198,True
1.1403745498307865,L640_sub02822,lambda,80.96141056083448,2476,0.023445915549139645,1.1403745498307865,u,False,2398,0.020559837601267623,True
1.1902984565238794,L640_sub02822,lambda,86.20614827261453,2448,0.026172495229057607,1.1902984565238794,u,False,2401,0.021988178750975758,True
1.1495830539169012,L640_sub02822,lambda,91.95107394696377,2426,0.02592228254552031,1.1495830539169012,u,False,2364,0.022549290768680844,True
1.0918228894626323,L640_sub02822,lambda,97.95407086997457,2412,0.025857238412250877,1.0918228894626323,u,False,2353,0.023682630820258,True
1.1052732163612462,L640_sub02822,lambda,104.19932821280567,2424,0.027078868917166182,1.1052732163612462,u,False,2379,0.024499706060293926,True
1.1660378984935398,L640_sub02822,lambda,110.94480609744649,2482,0.0277877834910289,1.1660378984935398,u,False,2409,0.023830943682816203,True
1.1119897680895725,L640_sub02822,lambda,117.94808179873041,2532,0.02853723319013845,1.1119897680895725,u,False,2394,0.025663215623976617,True
1.1066842015925655,L640_sub02822,lambda,125.193849689192,2333,0.028247682438118447,1.1066842015925655,u,False,2286,0.025524609818653624,True
1.1345201987043219,L640_sub02822,lambda,133.18220601867202,2452,0.030174107622315455,1.1345201987043219,u,False,2404,0.02659635999145346,True
1.1668034645071486,L640_sub02822,lambda,141.92867927237256,2452,0.030572564583507236,1.1668034645071486,u,False,2405,0.02620198303612419,True
1.1222264001941782,L640_sub02822,lambda,151.17539482336403,2459,0.03242596032178273,1.1222264001941782,u,False,2423,0.02889431251677209,True
1.1460874598180832,L640_sub02822,lambda,160.92234151913152,2438,0.033996748234623723,1.1460874598180832,u,False,2465,0.029663310547015303,True
1.1768693270343227,L640_sub02822,lambda,171.1695066301238,2433,0.0352666168981883,1.1768693270343227,u,False,2395,0.02996646788905543,True
1.1691770020381702,L640_sub02822,lambda,182.15927096911648,2407,0.03830194774464315,1.1691770020381702,u,False,2479,0.03275975124200459,True
1.187179884525636,L640_sub02822,lambda,194.14942698859556,2435,0.04122974258494918,1.187179884525636,u,False,2496,0.034729145197253265,True
1.1296406334950049,L640_sub02822,lambda,206.89792169086667,2439,0.0416887595148161,1.1296406334950049,u,False,2465,0.03690444401405329,True
1.1908013080015412,L640_sub02822,lambda,220.14654210320907,2396,0.04434179348920595,1.1908013080015412,u,False,2483,0.03723693717100667,True
1.1348458474190206,L640_sub02822,lambda,234.13777995018233,2434,0.04351832779224942,1.1348458474190206,u,False,2511,0.03834734725533264,True
1.199072227258018,L640_sub02822,lambda,249.1294844051984,2447,0.047904637748194014,1.199072227258018,u,False,2534,0.03995141965529473,True
1.1833338770253028,L640_sub02822,lambda,265.12167018182424,2557,0.0483479985159357,1.1833338770253028,u,False,2628,0.0408574447623136,True
1.164694609246924,L640_sub02822,lambda,282.35660077285246,2602,0.046085780279711455,1.164694609246924,u,False,2661,0.03956898221544093,True
1.1520830317730828,L640_sub02822,lambda,300.85004570383563,2775,0.04665534073976809,1.1520830317730828,u,False,2867,0.04049650889134651,True
1.2517252799791365,L640_sub02822,lambda,315.46037786067524,1517,0.04483080842810964,1.2517252799791365,u,False,1600,0.03581521372553638,True
,L640_sub03026,parallel,33.98529093593286,278,0.016208960739183816,,B,False,0,,False
,L640_sub03026,parallel,35.98610843089316,255,0.015496952079198623,,B,False,0,,False
,L640_sub03026,parallel,38.22956970723055,257,0.014899845140406542,,B,False,0,,False
,L640_sub03026,parallel,40.7308237088326,238,0.021011706078949057,,B,False,0,,False
,L640_sub03026,parallel,43.23193264243457,253,0.017955362939562777,,B,False,0,,False
,L640_sub03026,parallel,45.97553697348189,228,0.023797172292209685,,B,False,0,,False
,L640_sub03026,parallel,48.977035434987286,243,0.023846454689465547,,B,False,0,,False
,L640_sub03026,parallel,52.22068555658763,241,0.028516788999486394,,B,False,0,,False
,L640_sub03026,parallel,55.72252686302013,256,0.02668835612283394,,B,False,0,,False
,L640_sub03026,parallel,59.22415047934415,240,0.026684992099914765,,B,False,0,,False
,L640_sub03026,parallel,62.96824596572466,227,0.03373465067996551,,B,False,0,,False
,L640_sub03026,parallel,66.97014260101288,248,0.03364566366793859,,B,False,0,,False
,L640_sub03026,parallel,71.21446482281532,217,0.051145303869863566,,B,False,0,,False
,L640_sub03026,parallel,75.95887044973747,218,0.041082314439837134,,B,False,0,,False
,L640_sub03026,parallel,80.96141056083448,233,0.036121178608440684,,B,False,0,,False
,L640_sub03026,parallel,86.20614827261453,242,0.04291454073790043,,B,False,0,,False
,L640_sub03026,parallel,91.95107394696377,218,0.04593559852172925,,B,False,0,,False
,L640_sub03026,parallel,97.95407086997457,218,0.053850683680699576,,B,False,0,,False
,L640_sub03026,parallel,104.19932821280567,207,0.05175327606481154,,B,False,0,,False
,L640_sub03026,parallel,110.94480609744649,213,0.05959318275793606,,B,False,0,,False
,L640_sub03026,parallel,117.94808179873041,225,0.06001579279003415,,B,False,0,,False
,L640_sub03026,parallel,125.193849689192,185,0.06402280160738442,,B,False,0,,False
,L640_sub03026,parallel,133.18220601867202,183,0.07412556224459876,,B,False,0,,False
,L640_sub03026,parallel,141.92867927237256,211,0.06468343572738432,,B,False,0,,False
,L640_sub03026,parallel,151.17539482336403,170,0.07273334059083006,,B,False,0,,False
,L640_sub03026,parallel,160.92234151913152,190,0.06990743833575268,,B,False,0,,False
,L640_sub03026,parallel,171.1695066301238,175,0.09551457568592361,,B,False,0,,False
,L640_sub03026,parallel,182.15927096911648,189,0.09263634591535098,,B,False,0,,False
,L640_sub03026,parallel,194.14942698859556,192,0.10272435726058131,,B,False,0,,False
,L640_sub03026,parallel,206.89792169086667,178,0.0888095464207919,,B,False,0,,False
,L640_sub03026,parallel,220.14654210320907,155,0.10298846598073064,,B,False,0,,False
,L640_sub03026,parallel,234.13777995018233,150,0.09339100601911368,,B,False,0,,False
,L640_sub03026,parallel,249.1294844051984,168,0.12928188009505687,,B,False,0,,False
,L640_sub03026,parallel,265.12167018182424,136,0.14341744282949323,,B,False,0,,False
,L640_sub03026,parallel,282.35660077285246,120,0.12380418397076547,,B,False,0,,False
,L640_sub03026,parallel,300.85004570383563,129,0.10071066429391394,,B,False,0,,False
,L640_sub03026,parallel,315.46037786067524,97,0.11058615649951936,,B,False,0,,False
1.0405815551890305,L640_sub03026,xi,33.98529093593286,1543,0.007083050172295247,0.9610010815714886,B,False,1020,0.007370491363768919,True
1.0478884525859686,L640_sub03026,xi,35.98610843089316,1512,0.008894158132147254,1.0478884525859686,B,False,1528,0.008487695527322913,True
1.0195850538900095,L640_sub03026,xi,38.22956970723055,1523,0.008004715593008525,0.9807911524249135,B,False,1570,0.008161488379271796,True
1.068235489433046,L640_sub03026,xi,40.7308237088326,1505,0.009560583602981046,1.068235489433046,B,False,1476,0.008949883895034436,True
1.0789910394819566,L640_sub03026,xi,43.23193264243457,1565,0.009960984706736668,1.0789910394819566,B,False,1124,0.009231758506093915,True
1.0754943223607203,L640_sub03026,xi,45.97553697348189,1532,0.00891745897060175,0.9298050014852616,B,False,1156,0.009590676492766856,True
1.043454694367086,L640_sub03026,xi,48.977035434987286,1456,0.009423901842706155,0.9583549773634937,B,False,1063,0.00983341461702637,True
1.0589427896243915,L640_sub03026,xi,52.22068555658763,1503,0.010613465200694342,1.0589427896243915,B,False,1066,0.010022699341915301,True
1.0808277633174694,L640_sub03026,xi,55.72252686302013,1556,0.010748611015178084,0.9252167958108529,B,False,1077,0.011617397202304444,True
1.1057622465401558,L640_sub03026,xi,59.22415047934415,1531,0.011634305341242995,1.1057622465401558,B,False,1122,0.010521525199151838,True
1.0748042492787466,L640_sub03026,xi,62.96824596572466,1589,0.011946258486616648,1.0748042492787466,B,False,1579,0.011114822531296514,True
1.1754540610237136,L640_sub03026,xi,66.97014260101288,1530,0.012233743330683701,1.1754540610237136,B,False,1148,0.010407674562823172,True
1.1029966598262133,L640_sub03026,xi,71.21446482281532,1576,0.01211675601121365,1.1029966598262133,B,False,1128,0.010985306168672123,True
1.1136972639251699,L640_sub03026,xi,75.95887044973747,1547,0.013336707962330685,1.1136972639251699,B,False,1153,0.011975164521214795,True
1.201268527979916,L640_sub03026,xi,80.96141056083448,1545,0.01397869106968078,1.201268527979916,B,False,1069,0.011636608088940535,True
1.0353180500676826,L640_sub03026,xi,86.20614827261453,1576,0.013550180904060691,1.0353180500676826,B,False,1192,0.01308794037076323,True
1.1933263525709907,L640_sub03026,xi,91.95107394696377,1619,0.015496836485877796,1.1933263525709907,B,False,1097,0.0129862517931413,True
1.1237302394512332,L640_sub03026,xi,97.95407086997457,1620,0.015922640956002217,1.1237302394512332,B,False,1165,0.014169451347841224,True
1.0726485346378678,L640_sub03026,xi,104.19932821280567,1587,0.015339395076735507,1.0726485346378678,B,False,1188,0.014300485742903823,True
1.018935281422675,L640_sub03026,xi,110.94480609744649,1684,0.015755285979433993,1.018935281422675,B,False,1244,0.015462499205480332,True
1.0265137737369434,L640_sub03026,xi,117.94808179873041,1655,0.015396632974971397,0.9741710492199027,B,False,1180,0.01580485581798055,True
1.0015655458669452,L640_sub03026,xi,125.193849689192,1720,0.015116878728251622,0.9984369012358645,B,False,1269,0.015140544895265751,True
1.0688608993918631,L640_sub03026,xi,133.18220601867202,1738,0.01580036173714243,0.9355754341551439,B,False,1238,0.01688838885707884,True
1.1305929002056532,L640_sub03026,xi,141.92867927237256,1747,0.015648082780183835,0.8844916678833746,B,False,1276,0.017691611293106185,True
1.02030833718294,L640_sub03026,xi,151.17539482336403,1709,0.01743914964651753,1.02030833718294,B,False,1253,0.017092038760230882,True
1.0249750363509906,L640_sub03026,xi,160.92234151913152,1689,0.01745705662626908,1.0249750363509906,B,False,1243,0.017031689560379808,True
1.046125228858863,L640_sub03026,xi,171.1695066301238,1712,0.018837893845860623,1.046125228858863,B,False,1279,0.018007302879416667,True
1.1539105993631011,L640_sub03026,xi,182.15927096911648,1733,0.021058902589370727,1.1539105993631011,B,False,1277,0.018250029595875236,True
1.052582027500915,L640_sub03026,xi,194.14942698859556,1741,0.021024788055079586,1.052582027500915,B,False,1280,0.019974488928903272,True
1.132019371687588,L640_sub03026,xi,206.89792169086667,1802,0.021607029614273843,1.132019371687588,B,False,1223,0.019087155356769726,True
1.1238243945243076,L640_sub03026,xi,220.14654210320907,1760,0.022370940320259443,1.1238243945243076,B,False,1191,0.019906081794681646,True
1.124439797685006,L640_sub03026,xi,234.13777995018233,1792,0.022258157828309068,1.124439797685006,B,False,1250,0.019794886195004937,True
1.2739460527074054,L640_sub03026,xi,249.1294844051984,1802,0.02374202090293236,1.2739460527074054,B,False,1247,0.0186365983492594,True
1.322030350892184,L640_sub03026,xi,265.12167018182424,1683,0.027040729826656056,1.322030350892184,B,False,1093,0.0204539402657491,True
1.2566189027884438,L640_sub03026,xi,282.35660077285246,1668,0.02443011105006709,1.2566189027884438,B,False,1063,0.019441145597807376,True
1.4664952956413326,L640_sub03026,xi,300.85004570383563,1611,0.02811301996976281,1.4664952956413326,B,False,1154,0.019170208082712144,True
1.0390986306168688,L640_sub03026,xi,315.46037786067524,1057,0.02051794412308279,0.9623725511083989,B,False,1061,0.02132016764136876,True
1.033701197279756,L640_sub03026,lambda,33.98529093593286,2650,0.02140830594796678,0.9673975445046956,B,False,1770,0.022129791490144584,True
1.058407595896209,L640_sub03026,lambda,35.98610843089316,2692,0.0209366464887126,1.058407595896209,B,False,2542,0.01978127006069382,True
1.1190727226505557,L640_sub03026,lambda,38.22956970723055,2627,0.023731204515992924,1.1190727226505557,B,False,2549,0.021206132573569382,True
1.065777855851982,L640_sub03026,lambda,40.7308237088326,2644,0.023100630094289868,1.065777855851982,B,False,2576,0.021674901544865784,True
1.093032337676287,L640_sub03026,lambda,43.23193264243457,2640,0.02561502658330353,0.9148860152902086,B,False,1764,0.02799805238598849,True
1.1038470599349621,L640_sub03026,lambda,45.97553697348189,2571,0.029537804537737744,0.905922601323882,B,False,1760,0.03260521869591539,True
1.1428724765964957,L640_sub03026,lambda,48.977035434987286,2667,0.027623025565362978,0.8749882602633202,B,False,1778,0.031569595638974705,True
1.1153422222091134,L640_sub03026,lambda,52.22068555658763,2576,0.02918526548526819,0.8965858012793062,B,False,1785,0.03255155886210196,True
1.148022197164613,L640_sub03026,lambda,55.72252686302013,2566,0.03374337743075626,0.871063296920392,B,False,1757,0.03873814629781162,True
1.1384136162933116,L640_sub03026,lambda,59.22415047934415,2599,0.033948458746129305,0.8784153542154669,B,False,1775,0.03864738768876537,True
1.11513887788475,L640_sub03026,lambda,62.96824596572466,2644,0.033343224334251284,1.11513887788475,B,False,2611,0.029900512837915172,True
1.2357842497864362,L640_sub03026,lambda,66.97014260101288,2567,0.03571798177861999,0.809202739210195,B,False,1770,0.0441397193161775,True
1.2121220902584509,L640_sub03026,lambda,71.21446482281532,2595,0.040898144994544534,0.8249994023182748,B,False,1720,0.049573544998480525,True
1.2318446599499222,L640_sub03026,lambda,75.95887044973747,2525,0.043680523007141515,0.8117906685090088,B,False,1713,0.05380761901016699,True
1.2190765281395959,L640_sub03026,lambda,80.96141056083448,2523,0.04322361870166684,0.820293047169136,B,False,1783,0.05269289902045772,True
1.2695544876420457,L640_sub03026,lambda,86.20614827261453,2694,0.04200196080748067,0.7876778899480782,B,False,1828,0.0533237778329024,True
1.3047875451694775,L640_sub03026,lambda,91.95107394696377,2630,0.044987353574834646,0.7664082966626655,B,False,1785,0.05869893863457982,True
1.3023627764153882,L640_sub03026,lambda,97.95407086997457,2645,0.047577052676757076,0.7678352131288574,B,False,1749,0.06196258241776252,True
1.3037671749322108,L640_sub03026,lambda,104.19932821280567,2496,0.047316163530788,0.7670081125121093,B,False,1704,0.06168926085516596,True
1.312743327203163,L640_sub03026,lambda,110.94480609744649,2477,0.0514696531847116,0.761763536921211,B,False,1712,0.06756644377169117,True
1.3852054649119605,L640_sub03026,lambda,117.94808179873041,2530,0.0541185084374254,0.7219145645397501,B,False,1749,0.0749652536404057,True
1.3702691120485377,L640_sub03026,lambda,125.193849689192,2462,0.055039224505745755,0.7297836543253979,B,False,1707,0.07541854929132835,True
1.3401944802251418,L640_sub03026,lambda,133.18220601867202,2519,0.05929415518892018,0.7461603631079037,B,False,1758,0.07946569949380378,True
1.3732298636701363,L640_sub03026,lambda,141.92867927237256,2517,0.06484546282293951,0.7282102046101512,B,False,1785,0.08904772607197213,True
1.4097573103066054,L640_sub03026,lambda,151.17539482336403,2504,0.06537377778709146,0.7093419503407377,B,False,1759,0.09216116113771176,True
1.4413767097591172,L640_sub03026,lambda,160.92234151913152,2512,0.06469625593624144,0.6937811560498435,B,False,1767,0.09325167651511344,True
1.4716793796627023,L640_sub03026,lambda,171.1695066301238,2515,0.06586084625867997,0.6794958289278962,B,False,1757,0.09692604936603474,True
1.4682820530243057,L640_sub03026,lambda,182.15927096911648,2512,0.06638340527018428,0.68106805360744,B,False,1740,0.0974695625768507,True
1.5419272878338346,L640_sub03026,lambda,194.14942698859556,2473,0.06878092696809053,0.6485390121118115,B,False,1712,0.1060551881746049,True
1.6142416777564017,L640_sub03026,lambda,206.89792169086667,2492,0.07378535987131937,0.6194859256699886,B,False,1713,0.11910740311253847,True
1.6392385488215875,L640_sub03026,lambda,220.14654210320907,2457,0.07753405184954816,0.6100393385202404,B,False,1725,0.12709680663811104,True
1.678670698503501,L640_sub03026,lambda,234.13777995018233,2436,0.07562211286830606,0.5957094508717395,B,False,1634,0.12694462503094991,True
1.7064195390938335,L640_sub03026,lambda,249.1294844051984,2477,0.07833716866711772,0.5860223568062481,B,False,1725,0.13367607525085892,True
1.74408215522529,L640_sub03026,lambda,265.12167018182424,2523,0.08038098542590039,0.5733674855877566,B,False,1774,0.14019104230073698,True
1.6595791360624692,L640_sub03026,lambda,282.35660077285246,2477,0.08919741705549661,0.6025624077033217,B,False,1903,0.14803017233596483,True
1.712527639417435,L640_sub03026,lambda,300.85004570383563,2571,0.09419876878897174,0.5839321812874089,B,False,1924,0.1613179951502065,True
1.4042645588838376,L640_sub03026,lambda,315.46037786067524,1924,0.11573910763618225,0.7121165265289026,B,False,1977,0.16252832693033248,True
,L640_sub03026,parallel,33.98529093593286,278,0.017631247479107437,,u,False,0,,False
,L640_sub03026,parallel,35.98610843089316,255,0.01637863571150323,,u,False,0,,False
,L640_sub03026,parallel,38.22956970723055,257,0.015413851246223131,,u,False,0,,False
,L640_sub03026,parallel,40.7308237088326,238,0.01981647741630876,,u,False,0,,False
,L640_sub03026,parallel,43.23193264243457,253,0.023114669219222506,,u,False,0,,False
,L640_sub03026,parallel,45.97553697348189,228,0.026634270139495382,,u,False,0,,False
,L640_sub03026,parallel,48.977035434987286,243,0.02883553664441581,,u,False,0,,False
,L640_sub03026,parallel,52.22068555658763,241,0.033029711464170095,,u,False,0,,False
,L640_sub03026,parallel,55.72252686302013,256,0.030921314819793,,u,False,0,,False
,L640_sub03026,parallel,59.22415047934415,240,0.03180866085424041,,u,False,0,,False
,L640_sub03026,parallel,62.96824596572466,227,0.03911695055374588,,u,False,0,,False
,L640_sub03026,parallel,66.97014260101288,248,0.036231072679035387,,u,False,0,,False
,L640_sub03026,parallel,71.21446482281532,217,0.057915899990075036,,u,False,0,,False
,L640_sub03026,parallel,75.95887044973747,218,0.05415502215405407,,u,False,0,,False
,L640_sub03026,parallel,80.96141056083448,233,0.04539175670171776,,u,False,0,,False
,L640_sub03026,parallel,86.20614827261453,242,0.04828247173357991,,u,False,0,,False
,L640_sub03026,parallel,91.95107394696377,218,0.07117686682537079,,u,False,0,,False
,L640_sub03026,parallel,97.95407086997457,218,0.07326782508316793,,u,False,0,,False
,L640_sub03026,parallel,104.19932821280567,207,0.08077292618705237,,u,False,0,,False
,L640_sub03026,parallel,110.94480609744649,213,0.08220886846199867,,u,False,0,,False
,L640_sub03026,parallel,117.94808179873041,225,0.09715876558958665,,u,False,0,,False
,L640_sub03026,parallel,125.193849689192,185,0.09830085094007127,,u,False,0,,False
,L640_sub03026,parallel,133.18220601867202,183,0.0918548386125648,,u,False,0,,False
,L640_sub03026,parallel,141.92867927237256,211,0.1083846399294856,,u,False,0,,False
,L640_sub03026,parallel,151.17539482336403,170,0.11320834855013072,,u,False,0,,False
,L640_sub03026,parallel,160.92234151913152,190,0.10687600707284668,,u,False,0,,False
,L640_sub03026,parallel,171.1695066301238,175,0.13077761974873248,,u,False,0,,False
,L640_sub03026,parallel,182.15927096911648,189,0.12666953837046505,,u,False,0,,False
,L640_sub03026,parallel,194.14942698859556,192,0.13165728043468272,,u,False,0,,False
,L640_sub03026,parallel,206.89792169086667,178,0.12998683971026603,,u,False,0,,False
,L640_sub03026,parallel,220.14654210320907,155,0.12217806326077277,,u,False,0,,False
,L640_sub03026,parallel,234.13777995018233,150,0.15390248402894058,,u,False,0,,False
,L640_sub03026,parallel,249.1294844051984,168,0.15460360821571872,,u,False,0,,False
,L640_sub03026,parallel,265.12167018182424,136,0.18669473118934904,,u,False,0,,False
,L640_sub03026,parallel,282.35660077285246,120,0.2006903629973495,,u,False,0,,False
,L640_sub03026,parallel,300.85004570383563,129,0.1573540581040641,,u,False,0,,False
,L640_sub03026,parallel,315.46037786067524,97,0.26507418820405193,,u,False,0,,False
1.0513290213088624,L640_sub03026,xi,33.98529093593286,1512,0.00688667701388222,0.951177014741817,u,False,1106,0.007240163405075034,True
1.1861518295468363,L640_sub03026,xi,35.98610843089316,1572,0.007852080682219981,0.8430623931019398,u,False,1623,0.009313759866964602,True
1.029359243661093,L640_sub03026,xi,38.22956970723055,1588,0.008401350908806107,1.029359243661093,u,False,1686,0.008161728726431075,True
1.050722143290277,L640_sub03026,xi,40.7308237088326,1583,0.009169471524659564,1.050722143290277,u,False,1590,0.008726828099335457,True
1.180862056659372,L640_sub03026,xi,43.23193264243457,1575,0.009214430306226802,0.8468389634170937,u,False,1144,0.010880971122355428,True
1.1340661858927303,L640_sub03026,xi,45.97553697348189,1580,0.009468856659879782,0.8817827499307774,u,False,1189,0.010738310157034843,True
1.203338496552845,L640_sub03026,xi,48.977035434987286,1570,0.009600350084120062,0.8310213650312521,u,False,1138,0.011552470836606016,True
1.0671236659385706,L640_sub03026,xi,52.22068555658763,1480,0.010872431745233621,0.9370985124957069,u,False,1070,0.011602229221640592,True
1.196145915058148,L640_sub03026,xi,55.72252686302013,1545,0.012357207364755053,0.8360184049547059,u,False,1233,0.014781023110878217,True
1.0924474964863833,L640_sub03026,xi,59.22415047934415,1535,0.013942078493539747,0.9153757990349922,u,False,1144,0.015230988746084143,True
1.0598000525997264,L640_sub03026,xi,62.96824596572466,1573,0.012869983720466431,0.943574212462969,u,False,1616,0.013639609423907946,True
1.212629097854867,L640_sub03026,xi,66.97014260101288,1590,0.012784297797344791,0.8246544650536537,u,False,1155,0.015502611504702177,True
1.2176908669122382,L640_sub03026,xi,71.21446482281532,1648,0.014834557639639326,0.8212264928419409,u,False,1196,0.018063905352471977,True
1.2297093108878385,L640_sub03026,xi,75.95887044973747,1597,0.01349296426410519,0.8132003158356258,u,False,1165,0.016592423787047023,True
1.0780978879001057,L640_sub03026,xi,80.96141056083448,1508,0.01576107389609416,0.92755955764627,u,False,1153,0.016991980478416605,True
1.2558057210306006,L640_sub03026,xi,86.20614827261453,1605,0.015201117415413336,0.7963015164314836,u,False,1219,0.019089650216333964,True
1.1638275090755787,L640_sub03026,xi,91.95107394696377,1596,0.018071137097369686,1.1638275090755787,u,False,1208,0.015527332836223713,True
1.08923304334601,L640_sub03026,xi,97.95407086997457,1668,0.020112920442268954,0.9180771792674455,u,False,1195,0.02190765754390879,True
1.2061761538658198,L640_sub03026,xi,104.19932821280567,1646,0.01785641727223007,0.8290662991429395,u,False,1250,0.02153798470724166,True
1.2473083358127626,L640_sub03026,xi,110.94480609744649,1703,0.018800831403949964,0.8017263825535061,u,False,1219,0.023450433730357153,True
1.2146074712011399,L640_sub03026,xi,117.94808179873041,1581,0.018905147132304897,0.8233112538086794,u,False,1192,0.022962332951054334,True
1.2113127054265485,L640_sub03026,xi,125.193849689192,1643,0.019912698443851837,0.8255506571673106,u,False,1250,0.02412050462436519,True
1.1651324224239141,L640_sub03026,xi,133.18220601867202,1625,0.019795242812480043,0.8582715412893784,u,False,1210,0.023064079210574448,True
1.336143957160206,L640_sub03026,xi,141.92867927237256,1580,0.02154868110284262,0.7484223497334563,u,False,1103,0.02879214004033549,True
1.2431611400663793,L640_sub03026,xi,151.17539482336403,1624,0.022006993168771236,0.8044009483328962,u,False,1150,0.027358238717122674,True
1.091466817233435,L640_sub03026,xi,160.92234151913152,1629,0.023581321548956823,0.9161982611021764,u,False,1162,0.025738229977198115,True
1.2499823848148655,L640_sub03026,xi,171.1695066301238,1691,0.0246551630947428,0.8000112738773593,u,False,1238,0.030818519563166065,True
1.2400753291181381,L640_sub03026,xi,182.15927096911648,1551,0.027776960067240383,0.806402624517283,u,False,1189,0.034445522897284496,True
1.1735586030700278,L640_sub03026,xi,194.14942698859556,1532,0.027466841767750695,0.8521091297733248,u,False,1134,0.032233948455707,True
1.0296021261860504,L640_sub03026,xi,206.89792169086667,1625,0.03035424210334942,0.9712489655633235,u,False,1177,0.031252792208374694,True
1.1652307283397054,L640_sub03026,xi,220.14654210320907,1545,0.03170629323204359,1.1652307283397054,u,False,1201,0.027210313340449516,True
1.130280407942838,L640_sub03026,xi,234.13777995018233,1689,0.031517458899892645,1.130280407942838,u,False,1311,0.02788463701432803,True
1.3798666006660343,L640_sub03026,xi,249.1294844051984,1706,0.037946819903983714,1.3798666006660343,u,False,1260,0.02750035393687153,True
1.1162597619506938,L640_sub03026,xi,265.12167018182424,1759,0.03001445073132523,1.1162597619506938,u,False,1262,0.02688841052451284,True
1.1403684304839585,L640_sub03026,xi,282.35660077285246,1793,0.03120799674221406,1.1403684304839585,u,False,1242,0.027366591276969818,True
1.3000888781684985,L640_sub03026,xi,300.85004570383563,1804,0.032791294703773746,1.3000888781684985,u,False,1312,0.02522234845202931,True
