B_mean,B_mean_sq_over_B2_mean,B_rms,accepted_measurements,actual_shell_center_cells,cube_id,dBB,deltaB,deltaB_sq_over_B2_mean,direction,p_value,pre_wedge_shell_exclusion_total,pre_wedge_shell_exclusions,q_name,raw_moment_S_p_perpendicular,requested_ell_cells,rooted_amplitude_A_p_perpendicular,supported_rooted_amplitude
0.9195855259895325,0.8785194754600525,0.9811071157455444,2389,62.96824596572466,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,lambda,3.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",u,0.014235753913475584,64.0,0.2423595610880304,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,2311,125.193849689192,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,lambda,3.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",u,0.027756161499937135,128.0,0.30277485298488865,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1439,31.984371183438952,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,parallel,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",B,0.00030382793880532916,32.0,0.1320252282051894,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1393,62.96824596572466,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,parallel,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",B,0.001089577903631515,64.0,0.1816831168663647,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1460,125.193849689192,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,parallel,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",B,0.00224031508430374,128.0,0.21755911112442186,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1339,31.984371183438952,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,xi,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",B,0.0008822069411512045,32.0,0.1723425909083542,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1333,62.96824596572466,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,xi,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",B,0.0013992378179032317,64.0,0.1934073095682895,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1251,125.193849689192,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,xi,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",B,0.005282391273391181,128.0,0.2695923979718595,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,2542,31.984371183438952,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,lambda,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",B,0.004955676455104329,32.0,0.2653235112998948,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,2570,62.96824596572466,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,lambda,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",B,0.00989608131049617,64.0,0.3154029955563443,True
